#Annotated with Bakta v1.11.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_3	2603699	2603788	-	JPEOAD_02429	3.0	12.0		
contig_3	2603800	2604264	-	JPEOAD_02430	16.5	5.5		RefSeq:WP_007398443.1, SO:0001217, UniParc:UPI0002080620, UniRef:UniRef100_A0A181CAF7, UniRef:UniRef50_G2I415, UniRef:UniRef90_A0A0N1N784
contig_3	2610938	2611207	+	JPEOAD_02437	9.4	11.2		RefSeq:WP_051672135.1, SO:0001217, UniParc:UPI0004D963AD, UniRef:UniRef100_A0A181CAG7, UniRef:UniRef50_A0A0D6Q8N5, UniRef:UniRef90_A0A181CAG7
contig_3	2611237	2611578	+	JPEOAD_02438	11.3	8.9		RefSeq:WP_139064284.1, SO:0001217, UniParc:UPI0007DD4055, UniRef:UniRef100_A0A181CAC6, UniRef:UniRef50_A0A181CAC6, UniRef:UniRef90_A0A181CAC6
contig_3	2654192	2654641	-	JPEOAD_02470	16.7	9.3		RefSeq:WP_039998783.1, SO:0001217, UniParc:UPI0005866B5E, UniRef:UniRef100_A0A181CA95, UniRef:UniRef50_A0A181CA95, UniRef:UniRef90_A0A181CA95
contig_3	2654643	2655122	-	JPEOAD_02471	17.6	4.7		RefSeq:WP_112209978.1, SO:0001217, UniParc:UPI0007DD1586, UniRef:UniRef100_UPI0007DD1586, UniRef:UniRef50_UPI0007DD1586, UniRef:UniRef90_UPI0007DD1586
contig_3	2686469	2686669	-	JPEOAD_02496	6.7	11.8		
contig_3	2749642	2749872	+	JPEOAD_02544	8.0	4.1		RefSeq:WP_007398304.1, SO:0001217, UniParc:UPI00020801B2, UniRef:UniRef100_A0A181CA65, UniRef:UniRef50_A0A181CA65, UniRef:UniRef90_A0A181CA65
contig_3	2752527	2752721	+	JPEOAD_02547	7.0	5.3		RefSeq:WP_034927778.1, SO:0001217, UniParc:UPI0002E6EFDC, UniRef:UniRef100_A0A181CA46, UniRef:UniRef50_A0A181CA46, UniRef:UniRef90_A0A181CA46
contig_3	2758860	2759039	-	JPEOAD_02554	6.7	11.2		SO:0001217, UniRef:UniRef50_UPI0013053A45
contig_3	2768063	2768185	-	JPEOAD_02563	4.9	6.5		
contig_3	2769022	2769204	+	JPEOAD_02565	6.6	10.0		RefSeq:WP_007398279.1, SO:0001217, UniParc:UPI00020800AD, UniRef:UniRef100_A0A181CA44, UniRef:UniRef50_A0A181CA44, UniRef:UniRef90_A0A181CA44
contig_3	2769310	2769642	+	JPEOAD_02566	11.8	4.7		RefSeq:WP_039998842.1, SO:0001217, UniParc:UPI0003015F3C, UniRef:UniRef100_A0A181CA24, UniRef:UniRef50_G2I3S6, UniRef:UniRef90_A0A181CA24
contig_3	2794976	2795380	+	JPEOAD_02586	15.2	4.7		RefSeq:WP_007398254.1, SO:0001217, UniParc:UPI0002080094, UniRef:UniRef100_A0A181CA08, UniRef:UniRef50_A0A318PYQ3, UniRef:UniRef90_A0A181CA08
contig_3	2799944	2800624	+	JPEOAD_02591	23.9	10.6		
contig_3	2821031	2821261	-	JPEOAD_02605	8.9	8.0		RefSeq:WP_223846668.1, SO:0001217, UniParc:UPI0007DD158A, UniRef:UniRef100_A0A858JMQ1, UniRef:UniRef50_A0A347WEQ6, UniRef:UniRef90_A0A858JMQ1
contig_3	2837913	2838269	-	JPEOAD_02616	12.1	9.7		RefSeq:WP_034932877.1, SO:0001217, UniParc:UPI0002E43CA0, UniRef:UniRef100_A0A181C9X7, UniRef:UniRef50_A0A181C9X7, UniRef:UniRef90_A0A181C9X7
contig_3	2840415	2840600	+	JPEOAD_02618	7.3	7.7		
contig_3	2840826	2840957	+	JPEOAD_02619	4.8	9.6		
contig_3	2850467	2850673	-	JPEOAD_02630	7.3	11.8		
contig_3	2851461	2851988	+	JPEOAD_02631	18.3	11.2	PF07715.20|Plug	PFAM:PF07715.20
contig_3	2864430	2864660	+	JPEOAD_02642	8.4	5.7		SO:0001217, UniRef:UniRef50_UPI001F5B974D, UniRef:UniRef90_UPI001F5B974D
contig_3	2876264	2876587	+	JPEOAD_02652	12.0	6.9		SO:0001217, UniRef:UniRef50_A0A318R271, UniRef:UniRef90_A0A858JE18
contig_3	2899505	2899669	-	JPEOAD_02676	6.2	4.7		RefSeq:WP_007398141.1, SO:0001217, UniParc:UPI000207FCF6, UniRef:UniRef100_A0A181C9Q2, UniRef:UniRef50_A0A0N1FN94, UniRef:UniRef90_A0A181C9Q2
contig_3	2903352	2903513	-	JPEOAD_02681	5.7	7.7		
contig_3	2945631	2946254	+	JPEOAD_02713	22.2	7.1		
contig_3	2949585	2949689	-	JPEOAD_02717	3.7	8.4		
contig_3	2959849	2960061	+	JPEOAD_02727	7.1	12.0		RefSeq:WP_007398080.1, SO:0001217, UniParc:UPI000207FA90, UniRef:UniRef100_A0A181C9M9, UniRef:UniRef50_A0A181C9M9, UniRef:UniRef90_A0A181C9M9
contig_3	2968902	2969177	+	JPEOAD_02729	9.5	5.5		RefSeq:WP_007398078.1, SO:0001217, UniParc:UPI000207FA8E, UniRef:UniRef100_A0A181C9N0, UniRef:UniRef50_A0A181C9N0, UniRef:UniRef90_A0A181C9N0
contig_3	2969877	2970239	-	JPEOAD_02731	12.9	10.6		
contig_3	2970247	2970456	-	JPEOAD_02732	8.0	9.9		RefSeq:WP_007398075.1, SO:0001217, UniParc:UPI000207FA8B, UniRef:UniRef100_A0A181C9N3, UniRef:UniRef50_A0A0U5F3X5, UniRef:UniRef90_A0A181C9N3
contig_3	2973501	2973596	-	JPEOAD_02735	3.4	4.7		
contig_3	2981218	2981502	+	JPEOAD_02741	9.5	9.7		RefSeq:WP_099963244.1, SO:0001217, UniParc:UPI00030A2963, UniRef:UniRef100_UPI00030A2963, UniRef:UniRef50_UPI00030A2963, UniRef:UniRef90_UPI00030A2963
contig_3	2983493	2983765	+	JPEOAD_02744	10.0	9.2		
contig_3	3008970	3009143	+	JPEOAD_02767	6.2	9.7		
contig_3	3045065	3045178	-	JPEOAD_02795	4.1	4.6		
contig_3	3053693	3053929	+	JPEOAD_02800	9.0	10.0		SO:0001217, UniRef:UniRef50_A0A858JMS0, UniRef:UniRef90_A0A858JMS0
contig_3	3084428	3084547	-	JPEOAD_02818	4.3	9.1		
contig_3	3085464	3085874	-	JPEOAD_02820	15.0	10.8	PF05598.16|DUF772	PFAM:PF05598.16
contig_3	3086064	3087188	+	JPEOAD_02821	42.1	6.2	PF07733.18|DNA_pol3_alpha	PFAM:PF07733.18
contig_3	3087151	3087387	+	JPEOAD_02822	8.5	4.7		
contig_3	3089854	3089976	-	JPEOAD_02825	4.6	8.6		
contig_3	3098161	3098274	+	JPEOAD_02835	4.3	6.8		
contig_3	3107216	3107536	-	JPEOAD_02839	11.8	6.0		
contig_3	3111841	3112467	+	JPEOAD_02844	22.5	11.0		
contig_3	3113394	3114761	-	JPEOAD_02845	46.1	4.4		SO:0001217, UniRef:UniRef50_A0A181CE18, UniRef:UniRef90_A0A181CE18
contig_3	3118138	3118533	-	JPEOAD_02850	14.6	4.6		RefSeq:WP_050800604.1, SO:0001217, UniParc:UPI0006818DB5, UniRef:UniRef100_A0A181C5C1, UniRef:UniRef50_A0A181C5C1, UniRef:UniRef90_A0A181C5C1
contig_3	3118811	3119434	-	JPEOAD_02851	24.2	8.9		RefSeq:WP_139064278.1, SO:0001217, UniParc:UPI0007DF7BCC, UniRef:UniRef100_A0A181C5B6, UniRef:UniRef50_A0A181C5B6, UniRef:UniRef90_A0A181C5B6
contig_3	3121320	3124358	-	JPEOAD_02853	99.7	4.4	PF13332.12|Fil_haemagg_2	PFAM:PF13332.12, RefSeq:WP_007397825.1, SO:0001217, UniParc:UPI00020805FC, UniRef:UniRef100_A0A181C5D0, UniRef:UniRef50_A0A181C5D0, UniRef:UniRef90_A0A181C5D0
contig_3	3124839	3125192	-	JPEOAD_02854	13.0	11.0		SO:0001217, UniRef:UniRef50_A0A0N1FD55
contig_3	3126326	3126604	+	JPEOAD_02855	11.0	7.8		
contig_3	3138246	3138377	+	JPEOAD_02865	4.8	10.7		
contig_3	3138412	3138552	+	JPEOAD_02866	5.0	10.0		SO:0001217, UniRef:UniRef50_A0A850NZ39
contig_3	3138973	3139089	+	JPEOAD_02868	4.0	9.5		
contig_3	3139568	3139729	+	JPEOAD_02870	6.3	6.7		RefSeq:WP_156953916.1, SO:0001217, UniParc:UPI00030F4D58, UniRef:UniRef100_A0A181CBY9, UniRef:UniRef50_A0A181CBY9, UniRef:UniRef90_A0A181CBY9
contig_3	3155737	3155868	+	JPEOAD_02880	4.8	6.0		
contig_3	3199382	3199648	-	JPEOAD_02921	9.1	4.7		RefSeq:WP_034932959.1, SO:0001217, UniParc:UPI0004D8ACF9, UniRef:UniRef100_A0A181CC38, UniRef:UniRef50_A0A6M8HPZ4, UniRef:UniRef90_A0A0D6PYZ9
contig_3	3209560	3209667	+	JPEOAD_02931	3.5	9.3		
contig_3	3227494	3227793	-	JPEOAD_02954	10.8	11.5		
contig_3	3261726	3262127	+	JPEOAD_02987	14.1	6.3		RefSeq:WP_034933056.1, SO:0001217, UniParc:UPI0004D67E3D, UniRef:UniRef100_A0A181CC58, UniRef:UniRef50_A0A347WCU4, UniRef:UniRef90_G2I5H9
contig_3	3294315	3294863	-	JPEOAD_03020	20.5	5.0		RefSeq:WP_034933097.1, SO:0001217, UniParc:UPI0004D4BE85, UniRef:UniRef100_A0A181CCB6, UniRef:UniRef50_G2I5L0, UniRef:UniRef90_A0A181CCB6
contig_3	3394163	3394468	-	JPEOAD_03107	10.0	9.4		RefSeq:WP_007399594.1, SO:0001217, UniParc:UPI00020800EF, UniRef:UniRef100_A0A181CCH8, UniRef:UniRef50_A0A0D6Q962, UniRef:UniRef90_A0A181CCH8
contig_3	3397744	3397932	+	JPEOAD_03112	6.7	6.5		RefSeq:WP_007399589.1, SO:0001217, UniParc:UPI00020800EA, UniRef:UniRef100_A0A181CCL7, UniRef:UniRef50_A0A0M0EMV3, UniRef:UniRef90_A0A181CCL7
contig_3	3405644	3406165	-	JPEOAD_03124	19.4	7.9		RefSeq:WP_007399576.1, SO:0001217, UniParc:UPI00020800DD, UniRef:UniRef100_A0A181CCM0, UniRef:UniRef50_G2I5X0, UniRef:UniRef90_G2I5X0
contig_3	3410327	3410479	-	JPEOAD_03127	5.9	11.2		
contig_3	3437661	3437942	-	JPEOAD_03154	9.7	12.0		RefSeq:WP_034933297.1, SO:0001217, UniParc:UPI0004D5F7CA, UniRef:UniRef100_A0A858JPT8, UniRef:UniRef50_A0A858JPT8, UniRef:UniRef90_A0A858JPT8
contig_3	3453971	3454102	-	JPEOAD_03169	4.5	6.5		SO:0001217, UniRef:UniRef50_A0A023D6Z3, UniRef:UniRef90_A0A0D6Q1H3
contig_3	3489748	3490035	-	JPEOAD_03198	9.7	6.7	PF03459.23|TOBE	PFAM:PF03459.23
contig_3	3493704	3493862	-	JPEOAD_03201	5.8	6.0		SO:0001217, UniRef:UniRef50_UPI0004D435A0, UniRef:UniRef90_UPI0004D435A0
contig_3	3528276	3528527	+	JPEOAD_03229	9.4	10.6		
contig_3	3528524	3528673	+	JPEOAD_03230	5.3	5.1		
contig_3	3528678	3528839	+	JPEOAD_03231	5.7	11.0		
contig_3	3537086	3537193	+	JPEOAD_03239	3.9	4.6		
contig_3	3544298	3544657	-	JPEOAD_03244	13.2	10.2		SO:0001217, UniRef:UniRef50_A0A0N1FD55
contig_3	3550917	3551630	-	JPEOAD_03250	26.7	5.6		RefSeq:WP_146750217.1, SO:0001217, UniParc:UPI0007E1B79C, UniRef:UniRef100_A0A181C641, UniRef:UniRef50_A0A181C641, UniRef:UniRef90_A0A181C641
contig_3	3562587	3562985	+	JPEOAD_03257	15.1	10.8		SO:0001217, UniRef:UniRef50_UPI001F5B166B, UniRef:UniRef90_UPI001F5B166B
contig_3	3567289	3567759	-	JPEOAD_03263	18.3	8.6		RefSeq:WP_139064302.1, SO:0001217, UniParc:UPI0007E091B4, UniRef:UniRef100_A0A181C5R0, UniRef:UniRef50_A0A181C5R0, UniRef:UniRef90_A0A181C5R0
contig_3	3570600	3570911	-	JPEOAD_03266	11.7	5.2		
contig_4	10814	11068	+	JPEOAD_03276	9.7	10.5		
contig_4	20619	21014	+	JPEOAD_03289	14.1	8.7		SO:0001217, UniRef:UniRef50_A0A0M0EEV7, UniRef:UniRef90_A0A0M0EEV7
contig_4	29034	29309	-	JPEOAD_03301	9.8	5.5		RefSeq:WP_110570055.1, SO:0001217, UniParc:UPI0007DDACF1, UniRef:UniRef100_A0A318QDS1, UniRef:UniRef50_A0A318QDS1, UniRef:UniRef90_A0A318QDS1
contig_4	47442	48062	+	JPEOAD_03314	23.2	8.3	PF07978.19|NIPSNAP	PFAM:PF07978.19, RefSeq:WP_039733240.1, SO:0001217, UniParc:UPI000584B902, UniRef:UniRef100_A0A347WH31, UniRef:UniRef50_A0A347WH31, UniRef:UniRef90_A0A347WH31
contig_2	4199	4333	-	JPEOAD_03324	5.1	8.4		
contig_2	5287	5403	+	JPEOAD_03326	4.3	6.5		SO:0001217, UniRef:UniRef50_A0A347WGR2, UniRef:UniRef90_A0A0M0ECK9
contig_2	23106	23408	+	JPEOAD_03341	11.1	4.6		RefSeq:WP_102325775.1, SO:0001217, UniParc:UPI0007DDA56A, UniRef:UniRef100_A0A365YUF0, UniRef:UniRef50_A0A318QB57, UniRef:UniRef90_A0A318QB57
contig_2	25105	25599	-	JPEOAD_03344	18.1	9.0		RefSeq:WP_078524628.1, SO:0001217, UniParc:UPI0007DD152F, UniRef:UniRef100_A0A9N7H056, UniRef:UniRef50_A0A0M0ECX4, UniRef:UniRef90_A0A347WGS7
contig_2	26433	27017	-	JPEOAD_03346	21.4	9.9		RefSeq:WP_223846566.1, SO:0001217, UniParc:UPI0007DD9F36, UniRef:UniRef100_A0A858JLY3, UniRef:UniRef50_G2I7V5, UniRef:UniRef90_G2I7V5
contig_2	27312	27539	+	JPEOAD_03347	8.1	4.6		
contig_2	30378	30698	+	JPEOAD_03350	12.4	9.8		SO:0001217, UniRef:UniRef50_A0A0M0EE29, UniRef:UniRef90_A0A0M0EE29
contig_2	30992	31222	+	JPEOAD_03351	8.6	9.9		SO:0001217, UniParc:UPI0003EA4CEE, UniRef:UniRef100_A0A2S3W1P5, UniRef:UniRef50_A0A347WGT8, UniRef:UniRef90_A0A2S3W1P5
contig_2	34885	35490	-	JPEOAD_03354	20.6	6.2		RefSeq:WP_112210243.1, SO:0001217, UniParc:UPI0007DCEB87, UniRef:UniRef100_A0A181CEM4, UniRef:UniRef50_A0A2S3W1U7, UniRef:UniRef90_A0A2S3W1U7
contig_2	37149	37571	-	JPEOAD_03357	14.9	4.9		RefSeq:WP_039998253.1, SO:0001217, UniParc:UPI00031018EC, UniRef:UniRef100_A0A181CEL0, UniRef:UniRef50_A0A347WGU4, UniRef:UniRef90_A0A347WGU4
contig_2	50412	51074	-	JPEOAD_03371	24.1	9.0		SO:0001217, UniParc:UPI0007DE3222, UniRef:UniRef100_A0A181C9B1, UniRef:UniRef50_A0A318PSB0, UniRef:UniRef90_A0A0M0EC58
contig_2	52611	52706	-	JPEOAD_03374	3.5	8.3		SO:0001217, UniParc:UPI0005921E5A, UniRef:UniRef100_A0A2S3W1L2, UniRef:UniRef50_A0A2S3W1L2, UniRef:UniRef90_A0A2S3W1L2
contig_2	53735	54901	-	JPEOAD_03376	41.0	8.8		SO:0001217, UniRef:UniRef50_A0A2S3W1L7, UniRef:UniRef90_A0A2S3W1L7
contig_2	60224	60601	-	JPEOAD_03382	13.8	6.0		RefSeq:WP_061275214.1, SO:0001217, UniParc:UPI000774C065, UniRef:UniRef100_A0A318PGX1, UniRef:UniRef50_A0A318PGX1, UniRef:UniRef90_A0A318PGX1
contig_2	62768	64180	+	JPEOAD_03386	50.8	5.5		RefSeq:WP_112209946.1, SO:0001217, UniParc:UPI0007DD0444, UniRef:UniRef100_A0A181C981, UniRef:UniRef50_A0A0M0EDW9, UniRef:UniRef90_A0A0M0EDW9
contig_2	67406	67570	+	JPEOAD_03389	6.0	8.9		SO:0001217, UniRef:UniRef50_A0A347WA05, UniRef:UniRef90_A0A4P5NUZ7
contig_2	68335	68871	-	JPEOAD_03390	19.9	11.0		RefSeq:WP_110569791.1, SO:0001217, UniParc:UPI0007DD617D, UniRef:UniRef100_A0A318QF00, UniRef:UniRef50_A0A0M0EDA4, UniRef:UniRef90_A0A0M0EDA4
contig_2	69934	70323	-	JPEOAD_03392	14.7	5.2		RefSeq:WP_110569790.1, SO:0001217, UniParc:UPI0007DCF5B9, UniRef:UniRef100_A0A318QGI4, UniRef:UniRef50_A0A318PG66, UniRef:UniRef90_A0A0M0EDA7
contig_2	113481	113783	-	JPEOAD_03431	11.2	9.3		SO:0001217, UniParc:UPI0006C2257F, UniRef:UniRef100_A0A0M0ED54, UniRef:UniRef50_A0A0M0ED54, UniRef:UniRef90_A0A0M0ED54
contig_2	115036	115239	+	JPEOAD_03434	7.7	4.8		
contig_2	117868	118503	+	JPEOAD_03437	23.8	11.4		
contig_2	120978	121472	+	JPEOAD_03440	17.9	5.7	PF13005.12|zf-IS66	PFAM:PF13005.12
contig_2	124338	125873	+	JPEOAD_03444	57.4	5.7	PF00384.28|Molybdopterin, PF01568.27|Molydop_binding	PFAM:PF00384.28, PFAM:PF01568.27
contig_2	132980	133501	+	JPEOAD_03452	19.8	11.0		
contig_2	142533	142712	-	JPEOAD_03461	7.0	7.8		SO:0001217, UniRef:UniRef50_A0AA37SLQ0
contig_2	156398	156775	-	JPEOAD_03477	14.2	10.3		
contig_2	176615	176824	+	JPEOAD_03493	7.8	10.0		SO:0001217, UniRef:UniRef50_A0A2S3VX53, UniRef:UniRef90_A0A2S3VX53
contig_2	179986	180126	+	JPEOAD_03497	5.1	5.4		SO:0001217, UniParc:UPI000207FC57, UniRef:UniRef100_A0A0N1F7K4, UniRef:UniRef50_A0A0N1F7K4, UniRef:UniRef90_A0A0N1F7K4
contig_2	200036	200377	-	JPEOAD_03521	12.8	7.8		SO:0001217, UniRef:UniRef50_A0A0M0EDG8, UniRef:UniRef90_A0A0M0EDG8
contig_2	207410	207586	-	JPEOAD_03528	7.0	10.3		RefSeq:WP_159104948.1, SO:0001217, UniParc:UPI0007DCCE4B, UniRef:UniRef100_UPI0007DCCE4B, UniRef:UniRef50_UPI0007DCCE4B, UniRef:UniRef90_UPI0007DCCE4B
contig_7	10099	10521	-	JPEOAD_03544	15.0	5.4		RefSeq:WP_112209712.1, SO:0001217, UniParc:UPI0007DD6BE8, UniRef:UniRef100_A0A181C5E0, UniRef:UniRef50_A0A318QLZ7, UniRef:UniRef90_A0A181C5E0
contig_7	10584	10733	+	JPEOAD_03545	5.7	5.3		
contig_6	1576	1755	+	JPEOAD_03553	7.0	8.2		
contig_6	1870	2457	+	JPEOAD_03554	22.0	9.2		RefSeq:WP_146750211.1, SO:0001217, UniParc:UPI0007DF64C4, UniRef:UniRef100_UPI0007DF64C4, UniRef:UniRef50_UPI0007DF64C4, UniRef:UniRef90_UPI0007DF64C4
contig_6	2999	3280	-	JPEOAD_03557	9.8	9.7		RefSeq:WP_112209745.1, SO:0001217, UniParc:UPI0007E2796E, UniRef:UniRef100_UPI0007E2796E, UniRef:UniRef50_A0A149UMN0, UniRef:UniRef90_A0A149UMN0
contig_6	3345	3797	+	JPEOAD_03558	15.9	8.3		SO:0001217, UniRef:UniRef50_A0A149UQ57
contig_6	3891	4070	-	JPEOAD_03559	6.0	10.2		RefSeq:WP_146750213.1, SO:0001217, UniParc:UPI0007E15DA0, UniRef:UniRef100_UPI0007E15DA0, UniRef:UniRef50_UPI0007E15DA0, UniRef:UniRef90_UPI0007E15DA0
contig_6	5383	5583	+	JPEOAD_03561	7.8	9.6		RefSeq:WP_146750214.1, SO:0001217, UniParc:UPI0007E0DD50, UniRef:UniRef100_UPI0007E0DD50, UniRef:UniRef50_A0A270B4Q1, UniRef:UniRef90_A0AA35UKW4
