# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	796573	797922	-	EMBJFE_00697	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCF6
contig_1	cds	798081	798569	-	EMBJFE_00698	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCG7
contig_1	cds	798571	798759	-	EMBJFE_00699	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G2I5R4
contig_1	cds	798752	799330	-	EMBJFE_00700	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2D3HBF3
contig_1	cds	799348	799710	-	EMBJFE_00701	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G2I5R6
contig_1	cds	799710	800246	-	EMBJFE_00702	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCG2
contig_1	cds	800257	800655	-	EMBJFE_00703	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCL2
contig_1	cds	800668	800973	-	EMBJFE_00704	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCL1
contig_1	cds	801079	801648	-	EMBJFE_00705	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN5
contig_1	cds	801659	801979	-	EMBJFE_00706	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH0
contig_1	cds	801979	802347	-	EMBJFE_00707	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9H3N4
contig_1	cds	802363	802644	-	EMBJFE_00708	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI3
contig_1	cds	802658	802894	-	EMBJFE_00709	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCF7
contig_1	cds	802896	803312	-	EMBJFE_00710	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V4RR92
contig_1	cds	803367	804044	-	EMBJFE_00711	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCK4
contig_1	cds	804048	804449	-	EMBJFE_00712	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V4R8F1
contig_1	cds	804452	804730	-	EMBJFE_00713	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7W4KDX0
contig_1	cds	804743	805573	-	EMBJFE_00714	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI4
contig_1	cds	805590	805925	-	EMBJFE_00715	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCK0
contig_1	cds	805922	806536	-	EMBJFE_00716	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI1
contig_1	cds	806549	807232	-	EMBJFE_00717	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH9
contig_1	cds	807243	807551	-	EMBJFE_00718	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5FTY2
contig_1	cds	807657	808847	-	EMBJFE_00719	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V4RML2
contig_1	cds	808941	809417	-	EMBJFE_00720	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V4RR83
contig_1	cds	809433	809804	-	EMBJFE_00721	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9H3R9
contig_1	cds	810218	814414	-	EMBJFE_00722	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI7
contig_1	cds	814517	818689	-	EMBJFE_00723	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCG1
contig_1	cds	818946	819320	-	EMBJFE_00724	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ3
contig_1	cds	819421	819939	-	EMBJFE_00725	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ5
contig_1	cds	820220	820915	-	EMBJFE_00726	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ2
contig_1	cds	820921	821355	-	EMBJFE_00727	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI9
contig_1	cds	821468	823090	-	EMBJFE_00728	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK9
contig_1	cds	823087	824376	-	EMBJFE_00729	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH3
contig_1	cds	824373	827564	-	EMBJFE_00730	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN8
contig_1	cds	827727	829124	-	EMBJFE_00731	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH5
contig_1	cds	829114	829851	-	EMBJFE_00732	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ7
contig_1	cds	829904	831211	-	EMBJFE_00733	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJH6
contig_1	cds	831453	832808	+	EMBJFE_00734	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK3
contig_1	cds	832865	834190	+	EMBJFE_00735	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR6
contig_1	cds	834299	837622	-	EMBJFE_00736	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK2
contig_1	cds	837688	840714	+	EMBJFE_00737	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JPY8
contig_1	cds	840838	841350	+	EMBJFE_00738	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL8
contig_1	cds	841351	841656	-	EMBJFE_00739	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH8
contig_1	cds	841784	842356	-	EMBJFE_00740	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JIZ3
contig_1	cds	842440	843159	-	EMBJFE_00741	452.0	1.1e-160	0.946	1.0	1.0	UniRef:UniRef90_A0A858JGH9
contig_1	cds	843188	843850	-	EMBJFE_00742	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK7
contig_1	cds	843934	844908	+	EMBJFE_00743	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH6
contig_1	cds	844932	845120	+	EMBJFE_00744	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL7
contig_1	cds	845239	846087	-	EMBJFE_00745	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS9
contig_1	cds	846267	846680	-	EMBJFE_00746	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL0
contig_1	cds	846691	846984	-	EMBJFE_00747	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK8
contig_1	cds	847163	847969	+	EMBJFE_00748	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM7
contig_1	cds	847966	848112	+	EMBJFE_00749	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI8
contig_1	cds	848109	848642	+	EMBJFE_00750	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ7
contig_1	cds	848651	850630	+	EMBJFE_00751	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ5
contig_1	cds	850627	851199	+	EMBJFE_00752	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL3
contig_1	cds	851196	851684	+	EMBJFE_00753	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00020800E0
contig_1	cds	851686	852408	+	EMBJFE_00754	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM4
contig_1	cds	852493	852672	+	EMBJFE_00755	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT9
contig_1	cds	852832	853353	-	EMBJFE_00756	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM0
contig_1	cds	853395	854567	-	EMBJFE_00757	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL1
contig_1	cds	854642	857347	+	EMBJFE_00758	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00020800DB
contig_1	cds	857515	857667	-	EMBJFE_00759	-	-	-	-	-	-
contig_1	cds	857677	859392	-	EMBJFE_00760	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR7
contig_1	cds	859665	860306	-	EMBJFE_00761	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK5
contig_1	cds	860303	861655	-	EMBJFE_00762	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM3
contig_1	cds	861836	862174	+	EMBJFE_00763	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ4
contig_1	cds	862216	862617	-	EMBJFE_00764	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN0
contig_1	cds	862642	863427	-	EMBJFE_00765	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU9
contig_1	cds	863424	864020	-	EMBJFE_00766	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN1
contig_1	cds	864043	864366	-	EMBJFE_00767	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM5
contig_1	cds	864382	866409	-	EMBJFE_00768	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP0
contig_1	ncRNA	866476	866570	-	EMBJFE_00769	56.1	5.5e-09	-	-	-	RFAM:RF00169
contig_1	cds	866640	868415	-	EMBJFE_00770	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK6
contig_1	cds	868466	869272	-	EMBJFE_00771	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS6
contig_1	cds	869407	870522	-	EMBJFE_00772	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL6
contig_1	cds	870769	871215	+	EMBJFE_00773	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN7
contig_1	cds	871377	873707	+	EMBJFE_00774	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK4
contig_1	cds	873792	874115	+	EMBJFE_00775	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN9
contig_1	cds	874223	874786	-	EMBJFE_00776	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV9
contig_1	cds	874839	875762	-	EMBJFE_00777	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JMY3
contig_1	cds	875765	876523	-	EMBJFE_00778	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN3
contig_1	cds	876654	877238	+	EMBJFE_00779	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ1
contig_1	cds	877395	878270	-	EMBJFE_00780	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL2
contig_1	cds	878267	879346	-	EMBJFE_00781	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT8
contig_1	cds	879390	880610	-	EMBJFE_00782	746.0	6.0e-271	0.988	0.959	0.910	UniRef:UniRef90_A0A858JKD9
contig_1	cds	880680	882005	-	EMBJFE_00783	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP7
contig_1	cds	882011	883798	-	EMBJFE_00784	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL5
contig_1	cds	883795	884448	-	EMBJFE_00785	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP9
contig_1	cds	884849	885130	-	EMBJFE_00786	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JPT8
contig_1	cds	885363	886370	+	EMBJFE_00787	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ0
contig_1	cds	886329	887840	-	EMBJFE_00788	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP5
contig_1	cds	887840	888448	-	EMBJFE_00789	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ9
contig_1	cds	888445	888984	-	EMBJFE_00790	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JKE6
contig_1	cds	889037	890065	+	EMBJFE_00791	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU8
contig_1	cds	890062	890814	+	EMBJFE_00792	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN4
contig_1	cds	890711	891367	-	EMBJFE_00793	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ6
contig_1	cds	891660	892904	+	EMBJFE_00794	804.0	7.0e-294	0.986	0.986	1.0	UniRef:UniRef90_A0A181CCM2
contig_1	cds	892940	893791	-	EMBJFE_00795	572.0	2.7e-206	1.0	0.946	1.0	UniRef:UniRef90_A0A858JQ25
contig_1	cds	894298	895749	+	EMBJFE_00796	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCY1
contig_1	cds	895956	897077	+	EMBJFE_00797	761.0	5.5e-278	1.0	0.989	1.0	UniRef:UniRef90_A0A858JMK4
contig_1	cds	897197	898198	-	EMBJFE_00798	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ2
contig_1	cds	898298	899563	-	EMBJFE_00799	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS2
contig_1	cds	899615	900841	-	EMBJFE_00800	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN6
contig_1	cds	901175	901306	-	EMBJFE_00801	70.1	2.9e-15	1.0	1.0	0.953	UniRef:UniRef90_A0A0D6Q1H3
contig_1	cds	901792	903459	-	EMBJFE_00802	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP3
contig_1	cds	903510	904850	-	EMBJFE_00803	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR5
contig_1	cds	905149	906015	-	EMBJFE_00804	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN2
contig_1	cds	906094	908769	-	EMBJFE_00805	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS0
contig_1	cds	909321	909497	+	EMBJFE_00806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCY9
contig_1	cds	909494	911005	+	EMBJFE_00807	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR9
contig_1	cds	911377	911601	-	EMBJFE_00808	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JML3
contig_1	cds	911865	912320	+	EMBJFE_00809	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT1
contig_1	cds	912585	913976	+	EMBJFE_00810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP2
contig_1	cds	914348	914914	-	EMBJFE_00811	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCW8
contig_1	cds	915090	916415	-	EMBJFE_00812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ4
contig_1	cds	916408	918045	-	EMBJFE_00813	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS5
contig_1	cds	918063	918683	-	EMBJFE_00814	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JG94
contig_1	cds	919366	920181	-	EMBJFE_00815	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT2
contig_1	cds	920184	920525	-	EMBJFE_00816	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002DB5350
contig_1	cds	920735	921940	+	EMBJFE_00817	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS7
contig_1	cds	922223	922924	+	EMBJFE_00818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS1
contig_1	cds	923011	924633	+	EMBJFE_00819	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU0
contig_1	cds	924752	927130	+	EMBJFE_00820	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ8
contig_1	cds	927214	927555	+	EMBJFE_00821	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCX8
contig_1	cds	927645	928019	+	EMBJFE_00822	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR4
contig_1	cds	928099	930039	+	EMBJFE_00823	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT5
contig_1	cds	930036	930917	+	EMBJFE_00824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007DD67A3
contig_1	cds	931082	931690	+	EMBJFE_00825	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU1
contig_1	cds	931823	932371	-	EMBJFE_00826	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD10
contig_1	cds	932428	932901	-	EMBJFE_00827	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT7
contig_1	cds	933011	935632	+	EMBJFE_00828	1692.0	0.0	0.938	1.0	1.0	UniRef:UniRef90_A0A858JQ49
contig_1	cds	935858	936805	+	EMBJFE_00829	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV1
contig_1	cds	936952	937239	-	EMBJFE_00830	-	-	-	-	-	-
contig_1	cds	937383	938663	-	EMBJFE_00831	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCY8
contig_1	cds	938856	940367	-	EMBJFE_00832	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS4
contig_1	cds	940908	941066	-	EMBJFE_00833	105.0	6.5e-29	1.0	0.800	0.923	UniRef:UniRef90_UPI0004D435A0
contig_1	cds	941342	942415	-	EMBJFE_00834	755.0	2.9e-276	1.0	0.992	1.0	UniRef:UniRef90_A0A858JQH1
contig_1	cds	942524	943426	+	EMBJFE_00835	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV2
contig_1	cds	943549	944646	+	EMBJFE_00836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD20
contig_1	cds	944698	945384	-	EMBJFE_00837	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU6
contig_1	cds	945324	945995	-	EMBJFE_00838	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU3
contig_1	cds	946075	946644	-	EMBJFE_00839	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JPX7
contig_1	cds	946869	948101	-	EMBJFE_00840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS8
contig_1	cds	948134	948532	-	EMBJFE_00841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCZ8
contig_1	cds	948624	949541	-	EMBJFE_00842	502.0	1.0e-178	0.836	1.0	1.0	UniRef:UniRef90_A0A858JLQ3
contig_1	cds	949806	950807	+	EMBJFE_00843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV3
contig_1	cds	951009	952937	-	EMBJFE_00844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS3
contig_1	cds	953066	954073	-	EMBJFE_00845	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCW1
contig_1	cds	954766	955578	+	EMBJFE_00846	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD29
contig_1	cds	955618	956031	+	EMBJFE_00847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV6
contig_1	cds	956091	957266	-	EMBJFE_00848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JN08
contig_1	cds	957571	958548	+	EMBJFE_00849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCW9
contig_1	cds	958629	959492	+	EMBJFE_00850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT6
contig_1	cds	959529	961004	+	EMBJFE_00851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD08
contig_1	cds	961244	963619	-	EMBJFE_00852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU4
contig_1	cds	963956	964726	-	EMBJFE_00853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCW5
contig_1	cds	964719	966101	-	EMBJFE_00854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT0
contig_1	cds	966218	967300	-	EMBJFE_00855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCX2
contig_1	cds	967490	969574	+	EMBJFE_00856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD39
contig_1	cds	969571	970863	+	EMBJFE_00857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCW6
contig_1	cds	971122	973548	-	EMBJFE_00858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCW3
contig_1	cds	973579	974409	-	EMBJFE_00859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C549
contig_1	cds	974562	975398	+	EMBJFE_00860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00054DC166
contig_1	cds	975480	975731	+	EMBJFE_00861	-	-	-	-	-	-
contig_1	cds	975728	975877	+	EMBJFE_00862	-	-	-	-	-	-
contig_1	cds	975882	976043	+	EMBJFE_00863	-	-	-	-	-	-
contig_1	cds	975995	976804	-	EMBJFE_00864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5A7
contig_1	cds	976868	977032	-	EMBJFE_00865	-	-	-	-	-	-
contig_1	cds	977026	977649	-	EMBJFE_00866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5B4
contig_1	cds	978009	980312	-	EMBJFE_00867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5B7
contig_1	cds	980336	980869	-	EMBJFE_00868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5D5
contig_1	cds	980925	981074	-	EMBJFE_00869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5E4
contig_1	cds	981061	982080	-	EMBJFE_00870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5A6
contig_1	cds	982084	983517	-	EMBJFE_00871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5A8
contig_1	cds	984290	984397	+	EMBJFE_00872	-	-	-	-	-	-
contig_1	cds	984431	985261	+	EMBJFE_00873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C549
contig_1	cds	985190	986536	-	EMBJFE_00874	519.0	7.0e-179	0.940	0.805	0.629	UniRef:UniRef90_UPI0035667AB5
contig_1	cds	987530	988285	+	EMBJFE_00875	460.0	6.8e-163	1.0	0.947	1.0	UniRef:UniRef90_A0A858JM75
contig_1	cds	989166	990371	-	EMBJFE_00876	412.0	1.2e-139	0.813	0.842	0.650	UniRef:UniRef90_UPI001E4C364F
contig_1	cds	991502	991672	-	EMBJFE_00877	80.1	7.2e-19	1.0	1.0	0.714	UniRef:UniRef90_A0A0N1F7L3
contig_1	cds	992220	993065	-	EMBJFE_00878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PR21
contig_1	cds	993062	994288	-	EMBJFE_00879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PX27
contig_1	cds	994780	996339	-	EMBJFE_00880	1008.0	0.0	1.0	0.968	0.969	UniRef:UniRef90_F1YR94
contig_1	cds	996454	996801	-	EMBJFE_00881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0U5B8Y7
contig_1	cds	997226	997582	-	EMBJFE_00882	223.0	6.6e-74	0.924	0.948	0.972	UniRef:UniRef90_A0A149RYH5
contig_1	cds	998121	998834	-	EMBJFE_00883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C641
contig_1	cds	998963	999793	-	EMBJFE_00884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C549
contig_1	cds	999852	1000709	-	EMBJFE_00885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007E027BE
contig_1	cds	1001906	1003069	-	EMBJFE_00886	729.0	2.1e-265	0.948	1.0	0.997	UniRef:UniRef90_A0A858JHW3
contig_1	cds	1003066	1006761	-	EMBJFE_00887	2353.0	0.0	1.0	0.981	1.0	UniRef:UniRef90_A0A858JJD7
contig_1	cds	1007447	1008226	-	EMBJFE_00888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A967EJH9
contig_1	cds	1008216	1009739	-	EMBJFE_00889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A967ECZ5
contig_1	cds	1009791	1010189	+	EMBJFE_00890	268.0	8.6e-91	1.0	0.805	1.0	UniRef:UniRef90_UPI001F5B166B
contig_1	cds	1010249	1010806	-	EMBJFE_00891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5P9
contig_1	cds	1010872	1011489	+	EMBJFE_00892	394.0	1.1e-138	0.966	1.0	0.960	UniRef:UniRef90_UPI0015562082
contig_1	cds	1011562	1012263	-	EMBJFE_00893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5Q3
contig_1	cds	1012762	1013637	+	EMBJFE_00894	529.0	5.6e-189	1.0	0.983	0.859	UniRef:UniRef90_UPI001FB8D9E6
contig_1	cds	1013849	1014163	+	EMBJFE_00895	-	-	-	-	-	-
contig_1	cds	1014184	1015062	-	EMBJFE_00896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2S3VZC7
contig_1	cds	1015059	1015370	-	EMBJFE_00897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A149U6C2
contig_1	cds	1015809	1016279	-	EMBJFE_00898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5R0
contig_1	cds	1017067	1018293	+	EMBJFE_00899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PX27
contig_1	cds	1018290	1019135	+	EMBJFE_00900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PR21
contig_1	cds	1019120	1019431	-	EMBJFE_00901	-	-	-	-	-	-
contig_1	tRNA	1019928	1020004	-	EMBJFE_00902	80.8	-	-	-	-	-
contig_1	rRNA	1020026	1020141	-	EMBJFE_00903	82.8	1.3e-13	-	-	-	RFAM:RF00001
contig_1	rRNA	1020255	1022993	-	EMBJFE_00904	2720.6	9.8e-06	-	-	-	RFAM:RF02541
contig_1	tRNA	1023388	1023463	-	EMBJFE_00905	82.4	-	-	-	-	-
contig_1	tRNA	1023503	1023579	-	EMBJFE_00906	86.8	-	-	-	-	-
contig_1	rRNA	1023750	1025238	-	EMBJFE_00907	1558.1	2.1e-47	-	-	-	RFAM:RF00177
contig_1	cds	1025734	1026924	-	EMBJFE_00908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCW2
contig_1	cds	1026964	1027554	-	EMBJFE_00909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD00
contig_1	cds	1027739	1028335	+	EMBJFE_00910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD67
contig_1	cds	1028332	1028712	+	EMBJFE_00911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCZ4
contig_1	cds	1028721	1029395	+	EMBJFE_00912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCZ6
contig_1	cds	1029392	1030744	+	EMBJFE_00913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD09
contig_1	cds	1030744	1031505	+	EMBJFE_00914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCX6
contig_1	cds	1031537	1031947	+	EMBJFE_00915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD44
